Food id,Food label,Substitution id,Substitution label
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15093,"Fish, seatrout, mixed species"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15112,"Fish, tilefish, raw"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15111,"Fish, swordfish, cooked"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15095,"Fish, shark, mixed species"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15104,"Fish, sturgeon, mixed species"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15113,"Fish, tilefish, cooked"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15055,"Fish, mullet, striped"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15101,"Fish, snapper, mixed species"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15114,"Fish, trout, mixed species"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15097,"Fish, sheepshead, raw"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15051,"Fish, mackerel, spanish"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15073,"Fish, roughy, orange"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15019,"Fish, cod, Pacific"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15091,"Fish, sea bass, mixed species"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15103,"Fish, spot, raw"
http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped",http://idea.rpi.edu/heals/kb/usda#15108,"Fish, sunfish, pumpkin seed"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15134,"Fish, wolffish, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15008,"Fish, carp, raw"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15051,"Fish, mackerel, spanish"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15130,"Fish, whitefish, mixed species"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15007,"Fish, butterfish, raw"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15117,"Fish, tuna, fresh"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15062,"Fish, pike, northern"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15070,"Fish, rockfish, Pacific"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15112,"Fish, tilefish, raw"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15132,"Fish, whiting, mixed species"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15006,"Fish, burbot, raw"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15079,"Fish, salmon, chum"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15005,"Fish, bluefish, raw"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15046,"Fish, mackerel, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15057,"Fish, ocean perch, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15028,"Fish, flatfish , raw"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw"
http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel",http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow"
http://idea.rpi.edu/heals/kb/usda#15015,"Fish, cod, Atlantic",http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15059,"Fish, pout, ocean"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15060,"Fish, perch, mixed species"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15022,"Fish, cusk, raw"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15068,"Fish, pompano, florida"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15050,"Fish, mackerel, Pacific and jack"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15001,"Fish, anchovy, european"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15074,"Fish, sablefish, raw"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15024,"Fish, drum, freshwater"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15025,"Fish, eel, mixed species"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15028,"Fish, flatfish , raw"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15079,"Fish, salmon, chum"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15081,"Fish, salmon, coho"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15008,"Fish, carp, raw"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15049,"Fish, mackerel, king"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15038,"Fish, halibut, Greenland"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15003,"Fish, bass, fresh water"
http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species",http://idea.rpi.edu/heals/kb/usda#15053,"Fish, milkfish, raw"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15053,"Fish, milkfish, raw"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15025,"Fish, eel, mixed species"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15079,"Fish, salmon, chum"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#07938,"Ham, honey, smoked"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15001,"Fish, anchovy, european"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15024,"Fish, drum, freshwater"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15049,"Fish, mackerel, king"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15022,"Fish, cusk, raw"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15034,"Fish, haddock, cooked"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15068,"Fish, pompano, florida"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15081,"Fish, salmon, coho"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15076,"Fish, salmon, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15003,"Fish, bass, fresh water"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15038,"Fish, halibut, Greenland"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15062,"Fish, pike, northern"
http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw",http://idea.rpi.edu/heals/kb/usda#15028,"Fish, flatfish , raw"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15062,"Fish, pike, northern"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15070,"Fish, rockfish, Pacific"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15134,"Fish, wolffish, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15024,"Fish, drum, freshwater"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15054,"Fish, monkfish, raw"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15044,"Fish, ling, raw"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15053,"Fish, milkfish, raw"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15003,"Fish, bass, fresh water"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15038,"Fish, halibut, Greenland"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15073,"Fish, roughy, orange"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15049,"Fish, mackerel, king"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15095,"Fish, shark, mixed species"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15059,"Fish, pout, ocean"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15099,"Fish, smelt, rainbow"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15043,"Fish, herring, Pacific"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15019,"Fish, cod, Pacific"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15010,"Fish, catfish, channel"
http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw",http://idea.rpi.edu/heals/kb/usda#15050,"Fish, mackerel, Pacific and jack"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15057,"Fish, ocean perch, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15020,"Fish, croaker, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15051,"Fish, mackerel, spanish"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15046,"Fish, mackerel, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15022,"Fish, cusk, raw"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15130,"Fish, whitefish, mixed species"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15028,"Fish, flatfish , raw"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15045,"Fish, lingcod, raw"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15079,"Fish, salmon, chum"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15135,"Fish, yellowtail, mixed species"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15031,"Fish, grouper, mixed species"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15015,"Fish, cod, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15134,"Fish, wolffish, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15007,"Fish, butterfish, raw"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15132,"Fish, whiting, mixed species"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15005,"Fish, bluefish, raw"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15001,"Fish, anchovy, european"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15076,"Fish, salmon, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15065,"Fish, pollock, Atlantic",http://idea.rpi.edu/heals/kb/usda#15107,"Fish, sucker, white"
http://idea.rpi.edu/heals/kb/usda#15099,"Fish, smelt, rainbow",http://idea.rpi.edu/heals/kb/usda#15012,"Fish, caviar, black and red"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15132,"Fish, whiting, mixed species"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15101,"Fish, snapper, mixed species"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15091,"Fish, sea bass, mixed species"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15062,"Fish, pike, northern"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15073,"Fish, roughy, orange"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15114,"Fish, trout, mixed species"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15104,"Fish, sturgeon, mixed species"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15112,"Fish, tilefish, raw"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15095,"Fish, shark, mixed species"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15111,"Fish, swordfish, cooked"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15055,"Fish, mullet, striped"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15028,"Fish, flatfish , raw"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15097,"Fish, sheepshead, raw"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15098,"Fish, sheepshead, cooked"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15004,"Fish, bass, striped"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15051,"Fish, mackerel, spanish"
http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw",http://idea.rpi.edu/heals/kb/usda#15103,"Fish, spot, raw"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15117,"Fish, tuna, fresh"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15112,"Fish, tilefish, raw"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15091,"Fish, sea bass, mixed species"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15108,"Fish, sunfish, pumpkin seed"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15099,"Fish, smelt, rainbow"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15110,"Fish, swordfish, raw"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15062,"Fish, pike, northern"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15050,"Fish, mackerel, Pacific and jack"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15051,"Fish, mackerel, spanish"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15028,"Fish, flatfish , raw"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15085,"Fish, salmon, sockeye"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15055,"Fish, mullet, striped"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15101,"Fish, snapper, mixed species"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15074,"Fish, sablefish, raw"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15008,"Fish, carp, raw"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15097,"Fish, sheepshead, raw"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15060,"Fish, perch, mixed species"
http://idea.rpi.edu/heals/kb/usda#15115,"Fish, trout, rainbow",http://idea.rpi.edu/heals/kb/usda#15070,"Fish, rockfish, Pacific"
http://idea.rpi.edu/heals/kb/usda#15117,"Fish, tuna, fresh",http://idea.rpi.edu/heals/kb/usda#15253,"Salmon, sockeye, canned"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15029,"Fish, flatfish , cooked"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15024,"Fish, drum, freshwater"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15008,"Fish, carp, raw"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15081,"Fish, salmon, coho"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15028,"Fish, flatfish , raw"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15097,"Fish, sheepshead, raw"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15013,"Fish, cisco, raw"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15019,"Fish, cod, Pacific"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15079,"Fish, salmon, chum"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15068,"Fish, pompano, florida"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15046,"Fish, mackerel, Atlantic"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15066,"Fish, pollock, Alaska"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15022,"Fish, cusk, raw"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15033,"Fish, haddock, raw"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15003,"Fish, bass, fresh water"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15023,"Fish, mahimahi, raw"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15025,"Fish, eel, mixed species"
http://idea.rpi.edu/heals/kb/usda#15129,"Fish, turbot, european",http://idea.rpi.edu/heals/kb/usda#15038,"Fish, halibut, Greenland"
http://idea.rpi.edu/heals/kb/usda#15139,"Crustaceans, crab, blue",http://idea.rpi.edu/heals/kb/usda#15144,"Crustaceans, crab, queen"
http://idea.rpi.edu/heals/kb/usda#15139,"Crustaceans, crab, blue",http://idea.rpi.edu/heals/kb/usda#15136,"Crustaceans, crab, alaska king"
http://idea.rpi.edu/heals/kb/usda#15139,"Crustaceans, crab, blue",http://idea.rpi.edu/heals/kb/usda#15154,"Crustaceans, spiny lobster, mixed species"
http://idea.rpi.edu/heals/kb/usda#15139,"Crustaceans, crab, blue",http://idea.rpi.edu/heals/kb/usda#15145,"Crustaceans, crayfish, mixed species"
http://idea.rpi.edu/heals/kb/usda#15139,"Crustaceans, crab, blue",http://idea.rpi.edu/heals/kb/usda#15147,"Crustaceans, lobster, northern"
http://idea.rpi.edu/heals/kb/usda#15139,"Crustaceans, crab, blue",http://idea.rpi.edu/heals/kb/usda#15163,"Mollusks, cuttlefish, mixed species"
http://idea.rpi.edu/heals/kb/usda#15139,"Crustaceans, crab, blue",http://idea.rpi.edu/heals/kb/usda#15143,"Crustaceans, crab, dungeness"
http://idea.rpi.edu/heals/kb/usda#15145,"Crustaceans, crayfish, mixed species",http://idea.rpi.edu/heals/kb/usda#15136,"Crustaceans, crab, alaska king"
http://idea.rpi.edu/heals/kb/usda#15145,"Crustaceans, crayfish, mixed species",http://idea.rpi.edu/heals/kb/usda#15147,"Crustaceans, lobster, northern"
http://idea.rpi.edu/heals/kb/usda#15145,"Crustaceans, crayfish, mixed species",http://idea.rpi.edu/heals/kb/usda#15143,"Crustaceans, crab, dungeness"
http://idea.rpi.edu/heals/kb/usda#15145,"Crustaceans, crayfish, mixed species",http://idea.rpi.edu/heals/kb/usda#15144,"Crustaceans, crab, queen"
http://idea.rpi.edu/heals/kb/usda#15145,"Crustaceans, crayfish, mixed species",http://idea.rpi.edu/heals/kb/usda#15139,"Crustaceans, crab, blue"
http://idea.rpi.edu/heals/kb/usda#15145,"Crustaceans, crayfish, mixed species",http://idea.rpi.edu/heals/kb/usda#15154,"Crustaceans, spiny lobster, mixed species"
http://idea.rpi.edu/heals/kb/usda#15155,"Mollusks, abalone, mixed species",http://idea.rpi.edu/heals/kb/usda#15171,"Mollusks, oyster, Pacific"
http://idea.rpi.edu/heals/kb/usda#15155,"Mollusks, abalone, mixed species",http://idea.rpi.edu/heals/kb/usda#15136,"Crustaceans, crab, alaska king"
